x,y,v,w,stamp
3.7679944267081284e-05,-1.0878498475877835e-06,2.2032461885239405e-05,1.3670838425611632e-07,1743781838.637056
0.001194560697262055,-1.0901165172254362e-06,0.03356704843795547,3.207838556929842e-05,1743781838.837127
0.003506467932957756,-1.092108416926035e-06,0.06766431386356812,-2.055280696029848e-05,1743781838.936925
0.017374650025594802,-1.1027021874124183e-06,0.16965959908607353,-4.6402670583416685e-06,1743781839.0372083
0.04164198563950553,-1.1094323871101772e-06,0.2716182551161685,-6.530927124834982e-06,1743781839.1369908
0.06359758421673273,-1.0895786385718615e-06,0.33958859025565763,-1.112460654984267e-05,1743781839.2367077
0.10519711695717264,-1.0047419857777232e-06,0.44154437467837554,-1.1488580761555424e-05,1743781839.3368309
0.15628978737148758,-0.00014969045029378884,0.5303459946585452,-0.2568485358015904,1743781839.4369678
0.21351158225150302,-0.0018015403966414594,0.5544761204279659,-0.6495167421926193,1743781839.5371482
0.2717627789616306,-0.006613855843483709,0.5821420925596891,-0.5661744501319462,1743781839.636492
0.3327424518642901,-0.014948391091021406,0.6136144733678643,-0.5289328085381064,1743781839.737087
0.3968433458630607,-0.027259400761527,0.6584559291528687,-0.5215108348474838,1743781839.836488
0.4646352881305477,-0.04410437016300665,0.7058197328392734,-0.4780284516653304,1743781839.936689
0.5356910144928221,-0.06556818824000882,0.7445884017213269,-0.3617445076394663,1743781840.0366821
0.6089879513103057,-0.09084669988783405,0.7734977603595858,-0.25012228174163054,1743781840.1368175
0.68363558741551,-0.11901357890864554,0.7964625885291996,-0.2633333183482991,1743781840.2365847
0.7595004099770938,-0.15004323070355274,0.8190524877677007,-0.22719055623599627,1743781840.3363898
0.8366665546589901,-0.18375269260746063,0.8387137228318842,-0.18080356168188677,1743781840.4369068
0.9153613248161225,-0.21988025333985206,0.8599314236558737,-0.10336705431661904,1743781840.5369098
0.9958744418404093,-0.25808758542165455,0.8828918564948411,-0.13954594733421338,1743781840.6367905
1.0505682488898833,-0.2847951242773332,0.9077132952633766,-0.1646264983334616,1743781840.7366822
1.1340948458489106,-0.32689455226519826,0.9321653167558805,-0.16897093251641418,1743781840.8367765
1.2191368819717492,-0.3715088100178873,0.9562790333170388,-0.1732535329476585,1743781840.9367568
1.3048150031959422,-0.41843080266635957,0.9571179209838636,-0.6816468676782761,1743781841.0366201
1.3864825127249167,-0.4721372143364589,0.9590478331570496,-1.9694794960442739,1743781841.1365755
1.4566961360243769,-0.5418946896933873,0.9931710296080369,-1.752059384241712,1743781841.236429
1.5116018331759895,-0.6234571527481234,0.9263316678478596,-1.8230834671880558,1743781841.3365963
1.546273217222238,-0.7038599915260088,0.8188528037868132,-1.879998119667311,1743781841.4374406
1.5626714352956894,-0.7786425674818536,0.713655829325656,-1.9434190155399245,1743781841.536482
1.5638261807340368,-0.8444589917309836,0.6097573885749593,-1.972309217141457,1743781841.6368833
1.5536318359185255,-0.8993957133621236,0.5422140790684739,-1.7355933011672036,1743781841.7366686
1.5360715224105739,-0.9468713099078196,0.4949849532436682,-0.8590591945765758,1743781841.8365796
1.5142020881807683,-0.9925730320528128,0.5004774048363104,-0.4317049078684768,1743781841.9366133
1.4881189869140987,-1.040517450671509,0.5690807643363905,-0.4659868117336631,1743781842.0364885
1.4542251920736333,-1.0959381490264006,0.6709334829258274,-0.49774235805477157,1743781842.1364808
1.4117017091110295,-1.1581393363245702,0.7723187817554718,-0.5046684159230149,1743781842.2362905
1.360078347923874,-1.2260365252481675,0.8609202048672029,-0.309454716885719,1743781842.3371
1.3048554824686944,-1.2939432849289754,0.8510702324228279,-0.49488098836527744,1743781842.4367654
1.2675278221445796,-1.3371119847538369,0.8268551016131853,-0.32593423714530906,1743781842.5362942
1.210848603693784,-1.398554712492305,0.8033842512509071,-0.3346322897861001,1743781842.6365807
1.1532737166598654,-1.456166375073975,0.7875201589459204,-0.37752603946937946,1743781842.7375848
1.094470376966563,-1.510480066769175,0.7782712674211308,-0.4035852355145888,1743781842.8368497
1.0345448607605712,-1.5614444016845654,0.7672328847914422,-0.4334477526841429,1743781842.9370615
0.9737904913125026,-1.6088038346530276,0.7486112501009052,-0.40464273438498577,1743781843.037045
0.912973579525701,-1.6523487684017137,0.7249182612711984,-0.3147605569334797,1743781843.1367235
0.8524441203755885,-1.692547250179124,0.705402129690746,-0.2636162508815157,1743781843.236834
0.7921755764912853,-1.7299607801314807,0.6903848870167975,-0.24496933679124688,1743781843.3366055
0.7321549606581611,-1.764975595085854,0.6761493272854272,-0.23042871047626828,1743781843.436658
0.6723997014570805,-1.7978394034125875,0.6666896650777501,-0.21869332817033968,1743781843.5365002
0.6128126683740317,-1.8288591159755412,0.6555919705597977,-0.18285007251195862,1743781843.6363761
0.5537139126897488,-1.8581500754891382,0.6429142621631614,-0.1857840082820136,1743781843.7367668
0.4950715177010191,-1.8858302401268043,0.6328075904296251,-0.17172674649534142,1743781843.83643
0.43681671475986206,-1.9120523553136939,0.6230917215337956,-0.17211020950421,1743781843.9365642
0.3979586980294941,-1.928863895178755,0.6222202323213785,-0.16147504168043875,1743781844.036874
0.34062266484305614,-1.952720137651623,0.6015562772753337,-0.15823180639439613,1743781844.1364014
0.2839081443226419,-1.9752340615849104,0.5916809452144643,-0.15504210228517082,1743781844.2369828
0.22774440126909706,-1.9965216370852663,0.5828742624702631,-0.14267163734903418,1743781844.3370912
0.17183552262392798,-2.0168005859168203,0.5829647508273248,-0.1259006934322546,1743781844.4368594
0.11555555761716536,-2.036387108388716,0.5846256300566096,-0.12306801436869154,1743781844.536548
0.059493235234126224,-2.0550870620195187,0.5731090122928282,-0.11743513014786815,1743781844.6378038
0.004462277021716491,-2.0726932320213702,0.5595178681985348,-0.10713217799108554,1743781844.7370574
-0.049701388301118206,-2.0893818360450718,0.5501030227238214,-0.1030704681572294,1743781844.8364186
-0.10287748440689715,-2.1052166165227857,0.5407125857103481,-0.090351195234511,1743781844.9369786
-0.15530337938347316,-2.1203526081889335,0.5316720886450992,-0.08027447710671777,1743781845.03926
-0.20714156035851095,-2.13487765226042,0.5256266595067944,-0.05780983209545022,1743781845.1378
-0.2584274562400095,-2.1488721746950525,0.5187266625970445,-0.05454298944312895,1743781845.236544
-0.3091148750522105,-2.1623708375993482,0.5117825336839092,-0.05484405797054992,1743781845.336832
-0.35937278717370014,-2.1754448221481875,0.5076873035007087,-0.058252359292790275,1743781845.4374857
-0.4093541304228547,-2.1881387555240304,0.5044897065249149,-0.05512498538367769,1743781845.5371294
-0.45888880064548904,-2.200425350726945,0.498250959257984,-0.049566973518032714,1743781845.6368594
-0.49156478934111814,-2.2083785248259726,0.4908761237035609,-0.049964343308129607,1743781845.737138
-0.5401207225483415,-2.2199791767186556,0.48668792127580646,-0.04706040251423284,1743781845.8375106
-0.5885729579278348,-2.2313086291245314,0.49003757485376853,-0.04068555308235677,1743781845.9367409
-0.6376125905659188,-2.2425527328277033,0.49914340107540806,-0.042222585119664015,1743781846.0368247
-0.6876501823198696,-2.2538050194796266,0.5043808337386422,-0.043117272265128466,1743781846.1364822
-0.7375240398047797,-2.264799601970467,0.49858051101229556,-0.03956109405067048,1743781846.236947
-0.789075372807165,-2.275884352348232,0.5090090551498542,-0.14292848648201079,1743781846.3366678
-0.8376381430585541,-2.2855482058658207,0.4854573279116708,-1.206508466000895,1743781846.4369712
-0.887155045063836,-2.289867362691493,0.48786687504900333,-2.336081337500241,1743781846.536615
-0.9353876058282523,-2.2831856017921908,0.5037809311814448,-1.5050758597579617,1743781846.636878
-0.9804269275204277,-2.2687776576665244,0.4523239437837714,-1.0322508597462912,1743781846.7365654
-1.0219021601995686,-2.250387708707634,0.44494657326695386,-0.9405885094389081,1743781846.8364203
-1.0604113745891053,-2.2287117304221122,0.433525699876463,-0.814735613483462,1743781846.9363067
-1.0958753526872556,-2.204734655553681,0.43113914556847666,-0.4763191007716524,1743781847.037087
-1.1299675062288321,-2.179108131490583,0.43356386720741547,-0.07139823685011597,1743781847.1366556
-1.153130776851626,-2.1612862883836716,0.43175564090811697,0.11516201674529107,1743781847.2367377
-1.187807868404924,-2.135078535635154,0.4061068218431118,-0.09081469857764315,1743781847.3367662
-1.220377164089285,-2.1104809835823053,0.38200236980641333,-0.07326707954886767,1743781847.4365923
-1.2507505904337821,-2.0874121557110565,0.36178331581523665,-0.1327362397567876,1743781847.5370731
-1.2790209289844854,-2.0654262224708484,0.3457727546028958,-0.26181150118170476,1743781847.6369407
-1.3060371965361575,-2.0433037074194798,0.3391839886302697,-0.4170795472455985,1743781847.7366142
-1.3316831141918855,-2.0207486544890996,0.3310976752695419,-0.4457359663849152,1743781847.8366241
-1.3557508464466124,-1.9979075135136248,0.3218602314589818,-0.3878934477989081,1743781847.9367852
-1.3785770498223813,-1.9746206646891273,0.3179959151706042,-0.3208588206688442,1743781848.037686
-1.4003622534851194,-1.9508626558102706,0.3147577404070429,-0.25443924548155655,1743781848.1370523
-1.421216999009021,-1.926786622581153,0.31104559978637364,-0.17888466520086233,1743781848.2368624
-1.4413243300987633,-1.9025296765389506,0.3079127621700957,-0.12202495500860797,1743781848.336859
-1.4608306838544018,-1.8782196940751352,0.3044865295431566,-0.09397481512171188,1743781848.4367888
-1.4798003336239283,-1.8539844004015904,0.30039286728615966,-0.0820767327007225,1743781848.5373738
-1.4982192803346932,-1.8299716774095585,0.294879682551903,-0.07810130157249108,1743781848.6373498
-1.510157609656529,-1.8141720059799564,0.287586074972772,-0.09091885147060798,1743781848.7370212
